dataset,experiment_track,clients,partition,alpha,run_type,algorithm,model,calibration,threshold_strategy,round,client_left,client_right,top_k,spearman_top_feature_stability_mean,spearman_top_feature_stability_std,spearman_top_feature_stability_ci95_low,spearman_top_feature_stability_ci95_high,spearman_top_feature_stability_n,spearman_rank_correlation_mean,spearman_rank_correlation_std,spearman_rank_correlation_ci95_low,spearman_rank_correlation_ci95_high,spearman_rank_correlation_n,top_k_overlap_mean,top_k_overlap_std,top_k_overlap_ci95_low,top_k_overlap_ci95_high,top_k_overlap_n
cdc,audit,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,,1.0,2.0,5.0,,0.0,,,0,0.9714285714285714,0.026264608332670976,0.9417073691941572,1.0011497736629857,3,1.0,0.0,1.0,1.0,3
cdc,audit,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,,1.0,3.0,5.0,,0.0,,,0,0.9783549783549783,0.008647179374648569,0.9685697737291971,0.9881401829807596,3,1.0,0.0,1.0,1.0,3
cdc,audit,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,,1.0,4.0,5.0,,0.0,,,0,0.98008658008658,0.027864129942431298,0.948555348757505,1.0116178114156549,3,1.0,0.0,1.0,1.0,3
cdc,audit,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,,2.0,3.0,5.0,,0.0,,,0,0.9653679653679653,0.032058023517876434,0.929090896692808,1.0016450340431227,3,1.0,0.0,1.0,1.0,3
cdc,audit,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,,2.0,4.0,5.0,,0.0,,,0,0.9779220779220781,0.02474358296526978,0.949922077922078,1.005922077922078,3,1.0,0.0,1.0,1.0,3
cdc,audit,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,,3.0,4.0,5.0,,0.0,,,0,0.9792207792207792,0.012524221767523437,0.9650482881153936,0.9933932703261649,3,1.0,0.0,1.0,1.0,3
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,2.0,,,,,0.0,,,0,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,3.0,,,,0.954112554112554,0.040745567496242835,0.9080046039625639,1.0002205042625443,3,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,4.0,,,,0.9805194805194805,0.009090909090908983,0.9702321484502836,0.9908068125886773,3,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,5.0,,,,0.9887445887445887,0.003967598004290869,0.9842548289439942,0.9932343485451832,3,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,6.0,,,,0.9965367965367967,0.0014996110888043515,0.9948398268398269,0.9982337662337666,3,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,7.0,,,,0.9904761904761905,0.0066644174538271,0.9829346921827107,0.9980176887696703,3,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,8.0,,,,0.9948051948051946,0.00468253412397927,0.9895064086247353,1.000103980985654,3,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,9.0,,,,0.9961038961038963,0.0034360406637201856,0.9922156500596914,0.9999921421481012,3,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,10.0,,,,0.9891774891774893,0.013137654463630811,0.9743108336289381,1.0040441447260404,3,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,11.0,,,,0.9974025974025974,0.0025974025974025983,0.9944633596685412,1.0003418351366538,3,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,12.0,,,,0.9987012987012989,0.0012987012987011881,0.9972316798342709,1.0001709175683269,3,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,13.0,,,,0.9956709956709958,0.004174740589174539,0.9909468319692005,1.000395159372791,3,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,14.0,,,,0.9969696969696971,0.0027034623369690132,0.9939104413420307,1.0000289525973636,3,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,15.0,,,,0.9982683982683983,0.0019837990021454224,0.996023518368101,1.0005132781686956,3,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,16.0,,,,0.9948051948051946,0.0012987012987014102,0.9933355759381663,0.9962748136722228,3,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,17.0,,,,0.9965367965367965,0.002703462336969218,0.9934775409091299,0.9995960521644631,3,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,18.0,,,,0.9995670995670997,0.0007498055444020796,0.9987186147186149,1.0004155844155844,3,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,19.0,,,,0.997835497835498,0.001983799002145386,0.9955906179352008,1.0000803777357952,3,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,20.0,,,,0.9978354978354979,0.0027034623369690132,0.9947762422078315,1.0008947534631643,3,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,21.0,,,,0.9995670995670997,0.0007498055444020796,0.9987186147186149,1.0004155844155844,3,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,22.0,,,,0.9980519480519482,0.0009183204950473469,0.9967792207792211,0.9993246753246753,2,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,23.0,,,,0.9967532467532466,0.00459160247523752,0.9903896103896099,1.0031168831168833,2,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,24.0,,,,0.9974025974025974,0.0036732819801898586,0.9923116883116883,1.0024935064935065,2,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,25.0,,,,0.9993506493506494,0.0009183204950474254,0.9980779220779222,1.0006233766233767,2,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,26.0,,,,0.9987012987012988,0.0,0.9987012987012988,0.9987012987012988,2,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,27.0,,,,0.9967532467532466,0.00459160247523752,0.9903896103896099,1.0031168831168833,2,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,28.0,,,,0.9941558441558442,0.006428243465332292,0.9852467532467533,1.0030649350649352,2,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,29.0,,,,0.9993506493506494,0.0009183204950474254,0.9980779220779222,1.0006233766233767,2,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,30.0,,,,0.9974025974025974,0.0036732819801898586,0.9923116883116883,1.0024935064935065,2,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,31.0,,,,0.9987012987012989,0.0018366409900947723,0.9961558441558446,1.0012467532467533,2,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,32.0,,,,0.9987012987012988,0.0,0.9987012987012988,0.9987012987012988,1,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,33.0,,,,0.9948051948051948,0.0,0.9948051948051948,0.9948051948051948,1,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,34.0,,,,0.9948051948051948,0.0,0.9948051948051948,0.9948051948051948,1,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,35.0,,,,0.9987012987012988,0.0,0.9987012987012988,0.9987012987012988,1,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,36.0,,,,0.9948051948051948,0.0,0.9948051948051948,0.9948051948051948,1,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,37.0,,,,0.9987012987012988,0.0,0.9987012987012988,0.9987012987012988,1,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,38.0,,,,1.0,0.0,1.0,1.0,1,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,39.0,,,,0.9987012987012988,0.0,0.9987012987012988,0.9987012987012988,1,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,40.0,,,,0.996103896103896,0.0,0.996103896103896,0.996103896103896,1,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,41.0,,,,0.9935064935064932,0.0,0.9935064935064932,0.9935064935064932,1,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,,0.0,1.0,5.0,,0.0,,,0,0.9021645021645023,0.09251214936037865,0.7974771500649124,1.0068518542640923,3,0.9333333333333332,0.11547005383792514,0.8026666666666666,1.0639999999999998,3
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,,0.0,2.0,5.0,,0.0,,,0,0.8844155844155844,0.09879523895926742,0.772618247112323,0.9962129217188459,3,0.9333333333333332,0.11547005383792514,0.8026666666666666,1.0639999999999998,3
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,,0.0,3.0,5.0,,0.0,,,0,0.8991341991341991,0.07291642070009675,0.8166215014998912,0.981646896768507,3,0.9333333333333332,0.11547005383792514,0.8026666666666666,1.0639999999999998,3
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,,0.0,4.0,5.0,,0.0,,,0,0.9004329004329005,0.09350949971117535,0.7946169401660332,1.0062488606997677,3,0.9333333333333332,0.11547005383792514,0.8026666666666666,1.0639999999999998,3
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,,1.0,2.0,5.0,,0.0,,,0,0.9662337662337662,0.02871862907467017,0.9337355781088112,0.9987319543587212,3,1.0,0.0,1.0,1.0,3
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,,1.0,3.0,5.0,,0.0,,,0,0.9701298701298701,0.010308121991160641,0.9584651319972554,0.9817946082624848,3,1.0,0.0,1.0,1.0,3
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,,1.0,4.0,5.0,,0.0,,,0,0.9904761904761904,0.007609695165041895,0.981865009754294,0.9990873711980868,3,1.0,0.0,1.0,1.0,3
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,,2.0,3.0,5.0,,0.0,,,0,0.9380952380952382,0.03701488565039946,0.8962089518744467,0.9799815243160297,3,1.0,0.0,1.0,1.0,3
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,,2.0,4.0,5.0,,0.0,,,0,0.9623376623376624,0.032777738867854574,0.9252461590744475,0.9994291656008772,3,1.0,0.0,1.0,1.0,3
cdc,audit,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,,3.0,4.0,5.0,,0.0,,,0,0.9640692640692641,0.009395036542948378,0.9534377793901135,0.9747007487484146,3,1.0,0.0,1.0,1.0,3
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,2.0,,,,,0.0,,,0,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,3.0,,,,0.9506493506493507,0.046662972008368,0.897845226926921,1.0034534743717805,3,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,4.0,,,,0.9761904761904762,0.016546766107027083,0.9574660476529009,0.9949149047280514,3,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,5.0,,,,0.9904761904761905,0.006536653190710726,0.9830792710568487,0.9978731098955324,3,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,6.0,,,,0.9956709956709956,0.0014996110888043515,0.9939740259740257,0.9973679653679655,3,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,7.0,,,,0.9904761904761905,0.0066644174538271,0.9829346921827107,0.9980176887696703,3,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,8.0,,,,0.9939393939393938,0.0032683265953554657,0.9902409342297227,0.9976378536490649,3,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,9.0,,,,0.9965367965367967,0.003749027722010462,0.9922943722943726,1.0007792207792208,3,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,10.0,,,,0.9896103896103897,0.013496499799238138,0.9743376623376623,1.0048831168831172,3,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,11.0,,,,0.9969696969696971,0.0019837990021454345,0.9947248170693997,0.9992145768699944,3,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,12.0,,,,0.9987012987012989,0.0012987012987011881,0.9972316798342709,1.0001709175683269,3,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,13.0,,,,0.9974025974025974,0.002249416633206367,0.9948571428571428,0.999948051948052,3,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,14.0,,,,0.9939393939393941,0.003967598004290869,0.9894496341387996,0.9984291537399886,3,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,15.0,,,,0.9982683982683983,0.0019837990021454224,0.996023518368101,1.0005132781686956,3,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,16.0,,,,0.9952380952380953,0.0019837990021456284,0.9929932153377977,0.9974829751383928,3,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,17.0,,,,0.9974025974025974,0.0012987012987013546,0.9959329785355692,0.9988722162696256,3,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,18.0,,,,0.9995670995670997,0.0007498055444020796,0.9987186147186149,1.0004155844155844,3,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,19.0,,,,0.9974025974025974,0.002249416633206367,0.9948571428571428,0.999948051948052,3,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,20.0,,,,0.9982683982683983,0.0019837990021454224,0.996023518368101,1.0005132781686956,3,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,21.0,,,,0.9991341991341992,0.0007498055444020796,0.9982857142857144,0.999982683982684,3,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,22.0,,,,0.9980519480519482,0.0009183204950473469,0.9967792207792211,0.9993246753246753,2,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,23.0,,,,0.9967532467532466,0.00459160247523752,0.9903896103896099,1.0031168831168833,2,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,24.0,,,,0.9987012987012989,0.0018366409900947723,0.9961558441558446,1.0012467532467533,2,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,25.0,,,,0.9993506493506494,0.0009183204950474254,0.9980779220779222,1.0006233766233767,2,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,26.0,,,,0.9987012987012988,0.0,0.9987012987012988,0.9987012987012988,2,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,27.0,,,,0.9974025974025974,0.0036732819801898586,0.9923116883116883,1.0024935064935065,2,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,28.0,,,,0.9961038961038959,0.003673281980190094,0.9910129870129866,1.0011948051948054,2,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,29.0,,,,0.9993506493506494,0.0009183204950474254,0.9980779220779222,1.0006233766233767,2,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,30.0,,,,0.9980519480519481,0.002754961485142433,0.9942337662337662,1.00187012987013,2,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,31.0,,,,0.9993506493506494,0.0009183204950474254,0.9980779220779222,1.0006233766233767,2,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,32.0,,,,0.9974025974025976,0.0,0.9974025974025976,0.9974025974025976,1,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,33.0,,,,0.9948051948051948,0.0,0.9948051948051948,0.9948051948051948,1,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,34.0,,,,0.9948051948051948,0.0,0.9948051948051948,0.9948051948051948,1,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,35.0,,,,0.9987012987012988,0.0,0.9987012987012988,0.9987012987012988,1,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,36.0,,,,0.9987012987012988,0.0,0.9987012987012988,0.9987012987012988,1,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,37.0,,,,0.9987012987012988,0.0,0.9987012987012988,0.9987012987012988,1,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,38.0,,,,0.9987012987012988,0.0,0.9987012987012988,0.9987012987012988,1,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,39.0,,,,0.996103896103896,0.0,0.996103896103896,0.996103896103896,1,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,40.0,,,,0.9974025974025976,0.0,0.9974025974025976,0.9974025974025976,1,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,41.0,,,,0.996103896103896,0.0,0.996103896103896,0.996103896103896,1,,0.0,,,0,,0.0,,,0
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,,0.0,1.0,5.0,,0.0,,,0,0.9077922077922077,0.08727427333200753,0.8090320703971432,1.0065523451872722,3,0.9333333333333332,0.11547005383792514,0.8026666666666666,1.0639999999999998,3
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,,0.0,2.0,5.0,,0.0,,,0,0.8878787878787878,0.09522530413906831,0.7801212121212119,0.9956363636363638,3,0.9333333333333332,0.11547005383792514,0.8026666666666666,1.0639999999999998,3
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,,0.0,3.0,5.0,,0.0,,,0,0.9012987012987012,0.07093097041257863,0.8210327521699972,0.9815646504274051,3,0.9333333333333332,0.11547005383792514,0.8026666666666666,1.0639999999999998,3
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,,0.0,4.0,5.0,,0.0,,,0,0.903030303030303,0.09225655682663438,0.7986321811103069,1.0074284249502992,3,0.9333333333333332,0.11547005383792514,0.8026666666666666,1.0639999999999998,3
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,,1.0,2.0,5.0,,0.0,,,0,0.9679653679653679,0.027924594671636712,0.9363657143540338,0.999565021576702,3,1.0,0.0,1.0,1.0,3
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,,1.0,3.0,5.0,,0.0,,,0,0.9688311688311687,0.01252422176752319,0.9546586777257834,0.983003659936554,3,1.0,0.0,1.0,1.0,3
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,,1.0,4.0,5.0,,0.0,,,0,0.9900432900432902,0.007384728185814722,0.9816866834235843,0.998399896662996,3,1.0,0.0,1.0,1.0,3
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,,2.0,3.0,5.0,,0.0,,,0,0.9406926406926407,0.037242019418187194,0.8985493284175796,0.9828359529677018,3,1.0,0.0,1.0,1.0,3
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,,2.0,4.0,5.0,,0.0,,,0,0.9614718614718615,0.03260576633359422,0.9245749634509856,0.9983687594927374,3,1.0,0.0,1.0,1.0,3
cdc,audit,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,,3.0,4.0,5.0,,0.0,,,0,0.9658008658008658,0.0052486388108147495,0.9598614718614719,0.9717402597402597,3,1.0,0.0,1.0,1.0,3
